movie_name,id,short_comment,score,comment_time,votes
神奇动物：邓布利多之谜,浅蓝大肥猫,太好看了！我和我女儿都看得非常开心！如果说哈利波特系列是魔法混搭青春成长类型，那么第三集的神奇动物就正式进入了魔法混搭全球谍战类型。纽特小分队就是邓布利多麾下的MI6特工，大破恐怖分子头目格林德沃统治世界的阴谋。世界屋脊之上的选举、真假麒麟，都具有相当明显的政治隐喻。如果说麻瓜世界是阳，那么巫师世界就是阴。而阴性世界精神溯源那是神秘的东方。在HP系列中最东也就到东到了罗马尼亚，而全球叙事的神奇动物，则东到了不丹。其实我们都知道真正的东到底是哪。默默然那条个人叙事的线，在这一类型中，当然就得靠边站了。我很好奇罗琳的剧本到底写的更倾向哪种。,4,2022-06-26 17:32:25,0
神奇动物：邓布利多之谜,LunuLa,因为神奇动物已经变成了找神奇动物本来想给4星，但是有霍格沃茨啊！我愿意为了那几分钟的镜头给十星！,5,2022-04-10 10:27:21,13
神奇动物：邓布利多之谜,momo（安静版,只要魔法世界继续拍不管剧情是什么样，都可以圈到我的💰【以及最后那一幕的阿不思真让人心疼，看着别人的婚礼是不是也想到自己那一辈子都不可能存在的婚礼呢。】,4,2022-04-09 00:58:10,3
神奇动物：邓布利多之谜,ArS,多一星给嗅嗅和小麒麟吧，列车上全程看嗅嗅卖萌了,4,2022-06-02 18:44:00,0
神奇动物：邓布利多之谜,千岍,我真的太爱魔法世界了，虽然主线稀碎全是奇奇怪怪的支线剧情但就是看得很过瘾……,5,2022-04-09 23:36:27,0
神奇动物：邓布利多之谜,Sally?imdb9?9,神奇动物越来越少……虽然汉尼拔也挺适合的，不过就是觉得有点太正经了。,4,2022-06-07 16:23:00,0
神奇动物：邓布利多之谜,陆小鸟,相比前三部，故事对非原著党更友好，爆米花指数变大了。（不否认疫情导致成都市区无IMAX，跑到了15km外的寰映，看的时候观感加成）,4,2022-04-09 01:45:16,1
神奇动物：邓布利多之谜,Ruler,虽然感觉跟神奇动物已经没啥关系了 但还挺喜欢这次构建的世界观 而且隔了太久没看打斗场面也真香啊,4,2022-04-09 01:04:57,1
神奇动物：邓布利多之谜,油焖茄子,"某市大荧幕上看不到总算今天看完了，实话说比想像中好，至少比同期新蝙好太多，全程不眨眼一倍速看完准备等jie坟了再看一遍，被年轻版阿不福思秒sha到!!! 好帅的叔!! 阿不福思这条线还是可以的, 不过克雷登斯真的可以下一部直接开头si了算了反正演员也爆lei, 凭良心说这部麦叔和裘花演技是真的可以的, 麦叔演的很棒, 和科林叔并列为最赞中年G, 裘花我虽一直吐槽他气质太不适合D, 但这部演技比前两部油腻腻的好太多。电影刚一开始母麒麟被sha和小麒麟被G掐si的时候真的忍不住流泪被气到, 你们人lei要打要杀随便, nue沙无辜动物的人不得好si! 其实唯一不满意的点就是Cre是怎么和他亲爹亲大伯相认并且背盼G没有拍出来逻辑太突兀, 年轻版麦格教授惊艳!嗅嗅依然可爱, 坐等jiefen后二刷!",5,2022-04-24 23:51:02,1
神奇动物：邓布利多之谜,逢步必顶,也不算很难看…但怎么一股武侠剧的味道…光明顶麒麟之子争夺战2333,4,2022-04-20 14:09:00,0
神奇动物：邓布利多之谜,卜卜,比上一部强，但是科沃斯基太惨了，各种被侮辱被损害啊，特别那个摆设魔杖也仿佛是个讽刺。不过最后能跟奎妮HE我很开心！我愿称这一部为《撕血盟作孤独终老 因麒麟伏白首双星》哈哈哈,4,2022-04-10 22:28:52,0
神奇动物：邓布利多之谜,白云在青天,四星半，不是原著粉，不是哈利波特迷，更不是演员的粉丝，观影感受很不错。看过哈利波特系列，所以看到一些场景再现，让人感觉“回归”。,4,2022-05-12 14:28:35,0
神奇动物：邓布利多之谜,坐等1900,明明是两小无猜说好的远大理想 格林德沃为了青梅竹马时许下的承诺奋斗了一辈子 结果邓布利多说翻脸就翻脸 GG打不过的哪里是那群乌合之众 血盟崩裂 他骗不了的是自己依然深爱的心 （好喜欢麦子的格林德沃 深情 冷傲 不羁里带着一丝苦涩）,4,2022-04-17 14:27:37,0
神奇动物：邓布利多之谜,阿姆斯特丹的雨,人到中年，恨也恨不起来，只剩下一点爱和无可奈何。作为武器的书籍和面包，有戳到我，即使是麻瓜也有抗争的力量。扭扭舞太好笑了。嗅嗅依然搞笑担当！,4,2022-04-17 16:26:02,0
神奇动物：邓布利多之谜,muggle,"邓布利多，还有谁会爱你 所以邓布利多的秘密是他和GG的love么 这早不是秘密了啊 可惜血盟break了 老邓看着别人结婚孤身一人好凄凉……但我不在乎，因为GG不是我普我不在乎 为什么不能让我普和裘德洛相爱相杀 我不甘心然而 怎么说呢 只要神奇动物还在一天 魔法世界就会定期重新开启 我们就会听见熟悉的音乐 回到熟悉的学校 而这里面 多的是 你们麻瓜不知道的事",4,2022-04-09 15:46:57,4
神奇动物：邓布利多之谜,🌈時雨,基友看完零点场首映后说虐惨了 我紧张地看完全片后 发现原来可以磕的都在预告里磕完了…,4,2022-04-18 16:43:47,8
神奇动物：邓布利多之谜,瑾羲Qing,原来嗅嗅名字叫Teddy！就这部的情感调动真的很汹涌，并没有很磕CP的我也处处被戳到哭，当然BGM加成不少。斯卡曼德兄弟真可可爱爱，还有雅各布和奎妮，还有蒂娜，哦想你们。也挺喜欢新角色黑魔法防御课女教授的。克雷登斯真的好可怜，他渴求的不过是点点温暖而已啊，却一直被蔑视利用，知道凤凰跟着他的缘由，唏嘘。。是的，两遍两遍，我才接受了麦叔的这个老格。然后再一想吧，德国这种画风和麦很搭，然后巴黎就适合尼德普那种花里胡哨的，美国自然是勤勤恳恳的部长了，迷惑人还是要尼德普那种花里胡哨的。然后开始搞事情了，残酷的一面来了，麦叔就很冷酷。嗯，千人千面都是老格，也行吧。,4,2022-04-09 22:44:05,0
神奇动物：邓布利多之谜,大罗,“最重要的是，我们可以去弥补……”,5,2022-05-11 22:40:09,1
神奇动物：邓布利多之谜,A.M.,爆米花气质非要拍成上世纪默片类型，容易走神的又得不到有效转场提示，没有大场面轰炸又想体会人物感情的细水长流（邓布利多变成了个啥都知道的神棍），什么前情提要都靠啰哩啰嗦的台词，到底为什么坏蛋们不主动出击把主角团一网打尽？看了快十次了才知道导演大概想说啥，其实我觉得不可以要求太多了（真的比第二部好太多），果然电影语言是决不能照搬书的。//话说格林德沃真的好嚣张，选举完德国部长想和你握个手都被无视掉啰…黑妹教授把毒酒飞走那里好像剪了，因为拦住她的奥罗看着天…还有大家的发型为了配合纽特都变成一半爆炸头一半秃…我估计卡玛德作用就是大概把敌方布防透露一下和吸引火力吧，邓布利多那个门帘是搞个虫洞让他弟钻过来吗/虽然邓多多很凡尔赛地推辞了但在凤凰社一书里通过卢平之口得知，他后来仍旧当选了魔法联合会主席,4,2022-06-18 14:11:56,1
神奇动物：邓布利多之谜,阳光清清,气球大飞飞！小龙虾扭臀舞，神奇效果挺多的，书本，面包，动物少了点,4,2022-06-12 01:47:09,0
神奇动物：邓布利多之谜,梅勒斯,看动物就很开心。,4,2022-04-10 02:14:57,0
神奇动物：邓布利多之谜,小荷,K11 百方汇 Luxe厅。麒麟双生。,5,2022-04-30 23:31:52,0
神奇动物：邓布利多之谜,魚仙,3年了！FB系列里最好看的一部。虽然剧情弱了点，重点是离婚😒但成年巫师不愧掌握大量高级咒语，近战打得比HP好看！Albus vs Credence完全拿捏。拔叔意外的演的好，情深似海又狠抓事业，一整个气势如虹；终于get到裘花教授的魅力，又萌又暖又是魔法第一大厉害！,4,2022-04-08 20:43:49,0
神奇动物：邓布利多之谜,剑气凌厉的江南,上海没轮上放映，在电视上看的。既好又不好。不好，是指从故事完整度和电影可看性的角度来说，既不够流畅也不够紧凑，如果你期待的是像漫威超级英雄一样大杀四方爆米花爽片，节奏感肯定完全不同，一些逻辑方面也很难强求。好看的部分是，毕竟是绵延十几年的魔法世界，能看到熟悉的演员出演角色，各种特效做成的魔法呈现，还是很有意思的。而这个有些漫长的节奏，其实是犹如指环王三部曲一般具有史诗感的，需要耐心享受。想想《权力的游戏》剧集与《魔戒》的电影区别就可以GET一些。竞选场景有中文大旗，有华裔面孔，号称是不丹的地界看着就像是刚从《奇异博士2》里穿越来的。现在这年头，取悦讨好与RH只有一线之差,4,2022-08-13 19:29:53,0
神奇动物：邓布利多之谜,麦圈圈,按说情节演员吸引力都在线的，但为什么看成年人魔法打架就是没小孩破案好看呢？问号脸……,5,2022-10-10 17:56:22,0
神奇动物：邓布利多之谜,圈圈圆圆圈圈,片名还不如翻译成 老邓家的秘密 呢 ,4,2022-05-02 21:53:56,1
神奇动物：邓布利多之谜,thisibelieve,"Even if we make mistakes, we can try to make things right, and that is what matters. Trying. // Do what is right, not what is easy. // You have something most men go their entire lives without; a heart that is full. // Love, arrogance, naivety; pick your poison. // Things that seem unimaginable today will be inevitable tomorrow // the fact that everything didn't go precisely to plan was precisely the plan. // dangerous times favor dangerous men.",4,2022-04-08 13:42:39,4
神奇动物：邓布利多之谜,味噌餃子,我为什么要大早上看了这么伤感一个爱情故事,4,2022-04-09 13:41:15,5
神奇动物：邓布利多之谜,比多,我倒蛮喜欢这调调，反而不喜欢哈利波特。视效不错，特别是抽去一段记忆那里。真能这样就好了。,4,2022-05-18 16:46:29,0
神奇动物：邓布利多之谜,Hugebee,麦格教授好看,4,2022-05-02 16:08:00,0
神奇动物：邓布利多之谜,小石匠,都忘了第几部了……,5,2022-05-26 22:53:47,0
神奇动物：邓布利多之谜,HAL,铺垫的一集，但算是往正轨上走了，给了Klove producer的头衔，应该后面会越来越好。“还有谁会爱你，邓布利多？”然后轰然一声，血盟破碎，阿不思心中某个东西永远地失去了，再也不会回来，他是爱他的。我的妈真的爆哭呜呜呜，裘花终于贴上原著的老邓了。我还是要说，阿不思·邓布利多，才是世界上最伟大的魔法师！！！,5,2022-04-08 11:57:00,7
神奇动物：邓布利多之谜,b612星球流浪者,无论怎么样 都永远期待还会有下一部吧,5,2022-06-14 22:09:17,2
神奇动物：邓布利多之谜,浅仁,电影院复工第一天，立刻迫不及待来补片子。《神奇动物3：邓布利多之谜》，一般吧，不温不火，平淡如水，毫无悬念新意和高潮，已经属于惯性追完的系列。虽然每次看新一部的时候，都要艰难回想前两年上一部的剧情。,4,2022-04-19 15:38:50,0
神奇动物：邓布利多之谜,MUSIKINNERUNG,包场体验美好。当前恰恰是院线观影的黄金时光。影片超出预期。,4,2022-04-20 21:40:10,0
神奇动物：邓布利多之谜,一瓶魔法药水,看不懂其实可以看看前作的时间线整理，看之前去复习了一下，其实觉得比第二部好看多了，只要知道谁是谁时间线是怎样的就知道每个人在做什么了，少年魔咒真的好那个……赫院人真的看不得这样对待小动物，我真的一开场就看哭了……谁受得了。纯路人，只要懂神奇动物时间线都觉得好看……,4,2022-04-10 22:33:58,0
神奇动物：邓布利多之谜,开了一朵花,从邓布利多的视角看，这真是一个悲伤的故事… 故事稀烂但视效和美术还是很棒的。,4,2022-04-09 17:04:14,0
神奇动物：邓布利多之谜,好嘢！,哈利波特真爱粉表示没毛病，里面的梗懂的都懂。扣一星因为国内供应版有删减。打斗和魔法都很炫酷。每个人的配饰和服装都精心挑选，感情戏和表演也在线。编剧有在努力讲一个复杂又意想不到的故事。确实很复杂，复杂到看到一半你都懒得深究了；意想不到是没有的，因为作为前传结局已经确定了。所以完全可以更精简。政治正确也挺无语的，当今好莱坞黑人角色比例虚高和对女领导的沉迷，是为哪般？,4,2022-04-23 19:41:57,0
神奇动物：邓布利多之谜,咗咗,啊 只有我觉得好看吗哈哈哈,4,2022-05-19 13:50:25,0
神奇动物：邓布利多之谜,ZacharyYuan,就想看纽特和神奇动物的故事，奈何编导让邓布利多和格林德沃成了双男主。怀念德普的邪魅版格林德沃，虽然拔叔也不错，各有各的魅力。希望J.K.罗琳后两部能好好写。,4,2022-05-20 10:50:56,0
神奇动物：邓布利多之谜,瑞波恩,冲情怀再加半星吧？CINITY巨幕厅音响视觉效果出色，某种程度上弥补了剧作的空洞无趣，加入的《哈利·波特》元素生硬有些刻意，假如没看过前两部的话几乎无法理解这集剧情，内地引进版感觉有一些删节（而邓布利多的BL之爱根本看不出来啊只能脑补许多画面），让麦斯·米科尔森接棒德普饰演大反派比较明智（大boss气场强大），裘德·洛是老了（谁能想到他还年轻时演过王尔德一生最爱绝世美少年波西呢？），现在胡子拉碴只能演出一些亦正亦邪的大叔角色了。。。话说《神奇动物》系列都已经第三部了，小雀斑的演技还是没有任何发挥余地哦，而且这里面的每个角色都走马灯似的浮于表面（唯独萌萌的鸭嘴兽和小树枝有存在感），不知这是编剧J. K. 罗琳的锅还是大卫·叶茨水平不行呢？据说要一直拍到第五部，突然有点担心烂尾（希望是想多了）。,4,2022-04-11 23:28:48,2
神奇动物：邓布利多之谜,恬儿萌,是好看的 比前两部好 线索清晰 有泪点,4,2022-04-23 05:09:04,0
神奇动物：邓布利多之谜,Ston3s,首映一刷最大感觉是散，麒麟强设定弱逻辑，克雷登斯从第二部最大伏笔变成纯工具人，邓校的“镜空间”技能挺炫。结尾邓校驻足婚礼外一瞬侧身走开，这幕太棒了，加一星。,4,2022-04-08 15:28:42,1
神奇动物：邓布利多之谜,银河小姐,我不是很在意剧情，我只在乎魔法世界和裘德洛。但是我还是忍不住想邓布利多这穿衣风格怎么变回中世界巫师的？,5,2022-04-11 10:59:42,4
神奇动物：邓布利多之谜,拾叁空城,哈利波特这个系列，这个魔法世界，越看越接近了我们所处的这个真实世界，这一部堪称特征之最，也许是这个原因大家都厌烦了,4,2022-05-20 13:39:07,0
神奇动物：邓布利多之谜,KA,裘花和麦叔能演GGAD同人，夫复何求？,4,2022-05-10 22:07:20,0
神奇动物：邓布利多之谜,Callvados,还有谁会爱你！有一种跟老朋友们见见面的感觉。迪霸哥真是又高又帅,4,2022-04-17 10:51:10,0
神奇动物：邓布利多之谜,朱砂痣,老用🀄️古动物，but我们的麒麟并没有像🦌一样弱唧唧依赖人的呀！很威武的好啵，做不好不要挪🀄️元素进去了OK？/克雷登斯果然如我所料地长成了一个性感大帅哥！一个有摧枯拉朽力量的病娇还蛮可爱的嘛，是我这种毒天蝎的菜哎。/你的勒痕我心疼，你的血盟还爱他hh/“书能带你游遍世界又回到原地，只要打开📖就能做到。”/嗅嗅真是个可爱的守金奴hhh我看你俩没有莉特也行嘛小手牵得紧紧的唷/“她前一秒还在那儿，后一秒就不在了。”/“邓布利多说我有一颗充实的心，他说错了，我的心永远会为你留出位置。”/看得出来，想要占领全球市场，就得把各有色人种讨好个遍啊。/格林德沃不甘心的脸色真好看呀嘿嘿/血盟在我们都决定背叛对方那刻破裂——“谁还会爱你，邓布利多？”/最后，老婆的灰色绸缎大衣绝美！！,4,2022-04-10 16:02:08,2
神奇动物：邓布利多之谜,咕咕滴咯咯滴,观影体验有点差，短时间内再不会想去电影院了。,4,2022-04-13 21:35:42,0
神奇动物：邓布利多之谜,Sun-shine,神奇动物以及每个角色间的羁绊越发动人，而这一次的动作场面绝对算得上精彩绝伦！此外，一些幽默桥段以及悬疑戏份直接将影片的趣味性和节奏感拉满！再一次深陷魔法世界！期待续集～,4,2022-04-08 20:52:54,0
神奇动物：邓布利多之谜,S1UyuA,"开头是场约会诶（还被删了一句），🤔感觉全篇都是工具人/动物，有点冗长但能接受。※还能和朋友们一起出来看首映~知足了",4,2022-04-08 04:18:17,2
神奇动物：邓布利多之谜,Blurryface,什么都不说 先给五分 晚上再看哈哈哈,5,2022-04-08 13:21:58,2
神奇动物：邓布利多之谜,慕容嘉,又能在电影银幕上看到霍格沃茨，还有啥可说的呢？首映当天在新荟城看完。这部的剧情更清晰了，通过麒麟来阻止格林德沃当选。设计的麒麟形象好瘦啊，更近于鹿，而且功能杂糅了法的传说。男主当然很有魅力，但个别部分的表演方式，会让我想起乡村爱情里的赵四。兄弟两人学习蝎子走路那里，特别一本正经地搞笑。雅克布被迫当作刺客那里也充满了尴尬引发的笑点。门钥匙频繁立大功。七是魔法世界最有魅力的数字。原来最后一个邓布利多是阿不福思的儿子。原来阿利安娜是被阿不思和阿不福思中的一个人误伤而死。现在哑炮都被翻译为默然者了，麻瓜还是麻瓜。开头就点明了邓布利多和格林德沃的血盟，因为杀戮和拯救的分歧打破禁锢，两人摸完对方的良心，成为了对手而非爱人。结尾婚礼在温暖的小屋，邓布利多走在寒冷的街头。邓布利多和格林德沃的对决，仍在继续。,4,2022-04-08 21:27:52,2
神奇动物：邓布利多之谜,kiki204629,开始还以为会走向暗黑向，但看完发现官方发糖🍬多一些，邓布利多和格林德沃相爱相杀比神奇动物更抢戏。神兽麒麟和小鹿斑比有点像，鸭嘴兽一如既往可可爱爱，总体来说神奇动物里的神奇动物存在感不高，说起魔法我其实更喜欢麻瓜面包师，所以这个婚礼结局我是挺满意的。p.s.特别挑午休时间到电影院，果然，四舍五入相当于包场。,4,2022-04-09 19:57:11,0
神奇动物：邓布利多之谜,王食欲,没看懂。邓布利多的秘密就是他搞基了？,3,2022-04-08 16:31:18,6182
神奇动物：邓布利多之谜,🍐无原上草,《阿不福思：是的，我们有一个孩子》,3,2022-04-08 03:18:52,5434
神奇动物：邓布利多之谜,同志亦凡人中文站,这个系列都拍到第三部了我们依然不知道真正主角是神奇动物是纽特是邓布利多还是格林德沃。开头和结尾太基情了太基情了太基情了（三遍警告），看到老格摸着老邓心跳问现在谁会（像我一样）爱你时差点吐出一口老血。我现在无比好奇国内公映字幕要怎么翻译...,3,2022-04-07 14:26:11,3225
神奇动物：邓布利多之谜,吃胶片的考拉,太儿戏了吧，搁这小学选班长呢。,3,2022-04-09 23:45:52,2857
神奇动物：邓布利多之谜,🦝,你没恶心到跑路了的我，我也便不骂你了。没到不能下咽的程度，但凑不到五部可以不硬凑，不会写群像可以不写，没有神奇动物可写可以不要硬贴，人类，leave神奇动物alone,3,2022-04-07 22:53:13,2281
神奇动物：邓布利多之谜,BIG-O,我就三个问题：1、卧底黑人兄弟究竟卧底为了个啥？2、明明找皮匠师傅仿制了half of a dozen个包，最后加上真包也只5个，还有2个去哪了？3、血盟为啥解开了，就让邓布利多说了句“我也不知道为什么”来回答，这不太讲究吧？,3,2022-04-10 22:42:46,1899
神奇动物：邓布利多之谜,TIM,第四部第五部换导演吧这个导演撑死两部不能再多了再多这个系列4就可能会是终结篇了,3,2022-04-07 22:12:38,1452
神奇动物：邓布利多之谜,-CCCWX-,啊这我真的万万没想到神乎其神的血盟大战最后是以这么一个基情四射的方式结束的。。。感觉三星都多给了p.s.全片最佳可能就是纽特的蝎子舞了吧（？,3,2022-04-08 04:46:40,1396
神奇动物：邓布利多之谜,Pincent,2.8 绥靖政策下一路风光的格林特勒遭遇直播事故，克雷登史密斯突然上台居然不是为了扇耳光。就是说谁都特么不要随便对神奇宠物进行无害化处理，动物的事情处理不好会出很大的问题，尤其是舆论上的问题，网民的眼睛是雪亮的。镜子里公然展示”GV”，镜子外都是琼瑶言情剧，音乐一起都有点故意卖腐了。真以为会正经拍点政治惊悚的德式谍战类型片？在这个躺平时代不存在的，就像这假普选，所呈现的都是些空空的魔法奇观和不讲逻辑、过目就忘的全息作秀短视频罢了。,3,2022-04-08 03:53:01,971
神奇动物：邓布利多之谜,Cyke,因为疫情被封看不了这电影的朋友其实把《死亡圣器》翻出来，把为了转移哈利大家都喝了复方汤剂那段再看一遍就行了,3,2022-04-08 16:46:37,1023
神奇动物：邓布利多之谜,宋夕,动物戏有点少，幸好糟老头恋爱戏也不是特别多，而且该发的糖全发了，虽然节奏还是有点儿拖，但比第二部有趣。中段，我一度怀疑他们跑去柏林，只是编剧觉得比起其他国家，还是让德国群众和德国魔法部长来当这种刻板印象恶人群体比较不会被骂（就是说，什么时候日本人在好莱坞也能安排上这种刻板印象？）PS麒麟和某刘姓候选人工具感好重……,3,2022-04-07 04:56:34,3
神奇动物：邓布利多之谜,帅蚂虾,还真就神奇动物在哪里呗,3,2022-04-08 23:30:11,515
神奇动物：邓布利多之谜,JOJO,最不好看的一部神奇动物，但魔法世界的日常我依然可以看100集，我这个该死的麻瓜,3,2022-04-08 22:53:31,385
神奇动物：邓布利多之谜,Godnear,好好一箱神奇动物被烂剧本耽误了。,3,2022-04-08 14:36:08,433
神奇动物：邓布利多之谜,Xaviera,不是麦叔和裘花plus最萌骨科，谁TM要半夜看俩小时离婚实录！！！下集给我真的打起来，不是情骂俏那种，谢谢。要BE也请来得壮烈一点！讲真最唏嘘反而是鹅仔，明明2018年宣传期跟着看过来还是很nice的一个人，怎么就变成这个鬼样子落得现在这下场？现实与剧情对照真的是唉，又没一个好苗子。,3,2022-04-08 03:04:45,304
神奇动物：邓布利多之谜,灰狼,今年是选举年 只有假麒麟 没有真麒麟 ,3,2022-04-08 21:08:15,188
神奇动物：邓布利多之谜,阿暖,连续剧拍到第三集了，我是真的累了，也不知道自己为什么要一大早上跑来imax看一群人瞎比唠嗑。全片唯一情感波动老头摸胸，但你要说这个也是糖这个也能磕那大可不必，嗑药鸡也挑食：-）// 对这个系列的感情我只能用一个不恰当的比喻那就是——久病床前无孝子,3,2022-04-08 13:22:50,260
神奇动物：邓布利多之谜,无我,国际魔法联合会为什么不选中国人当主席呢，因为它可能需要一位书记,3,2022-04-29 22:35:57,179
神奇动物：邓布利多之谜,阿尔吉侬,全片最想哭的地方是霍格沃茨伴随着海德薇奏鸣曲出现的时候…….,3,2022-04-08 20:11:26,194
神奇动物：邓布利多之谜,陈一恪,魔法世界到底是不是民选政府？到底谁才算是女一？大哥你到底还想不想大嫂？漂亮的纳吉尼大姐姐以后到底还会不会出现？血盟到底是怎么破掉的？克雷登斯到底是怎么改变的？神奇动物到底在哪里？ ,3,2022-04-11 19:07:34,198
神奇动物：邓布利多之谜,桃桃林林,衍生作彻底变成前传了，还真就是神奇动物在哪里 ？？？,3,2022-04-14 17:03:08,77
神奇动物：邓布利多之谜,cikebearly,我在看什么是不是我课补得不够多啊…？啊？啊？1.为什么女主（或许没有女主）加起来只出现3分钟？2.第一二部铺垫了这么久的默然者，第三部算是给他填了个坑…看得出来后续也没他什么用途了，不是主线之一的话为啥占那么大篇幅3.还有这个救援小组的成员，新增了两个也太秃然了吧，角色塑造得未免过于仓促，硬塞了个高级防御教授进来4.也许可以称为神奇动物之碟中碟吧…5.阿不思弟弟出现在hp已经是长年独身了，原来在这有段过去6.毫无疑问神奇系列涉及的魔法世界更宏大但电影无法如同原著能一一阐述清楚，伏地魔跟这比真系洒洒水啊，起码打来打去都是英国人自己内战[doge]7.我要是纯种巫师我也拒绝胖子娶奎妮（跪8.不要再卖腐了感觉不出一丝一毫的爱意  要我硬磕就有点过分了吧9.明天还要上班，我哭了,3,2022-04-08 03:50:37,230
神奇动物：邓布利多之谜,Miss Bee,这个故事告诉我们年少时不要随便私定终身，否则以后想暴打白月光时就会很麻烦……,3,2022-05-02 16:14:21,80
神奇动物：邓布利多之谜,某J。624,何必呢，直接叫邓布利多的爱情，然后给我拍上140分钟搞基都比现在好，麦叔不愧是拍过汉尼拔那种狗男男爱情的男人，用姬友的话：他的眼神拉丝儿。至于电影本身，角色太杂，线索太乱，好像讲了一堆，又好像啥都没讲；院线字幕连个“love”都不敢翻译，倒是真应了邓布利多之谜。,3,2022-04-10 22:40:59,123
神奇动物：邓布利多之谜,☃︎,这些连一个眼神都要疯狂飙戏的演员们，知道自己在拼尽全力演这么傻的电影吗😂,3,2022-04-29 05:33:54,113
神奇动物：邓布利多之谜,西毒欧阳大力,94年魁地奇世界杯上解说还要用扩音咒，拿魔杖指着自己脖子，才能让全场听见自己的解说。伏地魔也有在用扩音咒喊话整个霍格沃茨。但往前几十年，喜马拉雅山巅上的格林德沃和vogel显然不需要sonorus这种愚蠢的咒语，魔法世界大踏步后退只能说是！,3,2022-04-15 13:58:14,143
神奇动物：邓布利多之谜,木木,神奇动物在不丹之麒麟的抉择。,3,2022-05-01 00:48:02,64
神奇动物：邓布利多之谜,ashLumosey,怎么办呢 还是得看 当个HP韭菜,3,2022-04-09 19:11:59,84
神奇动物：邓布利多之谜,hgsdg,及格的。但是大反派居然追求民主程序上位，笑死。,3,2022-04-09 20:56:10,92
神奇动物：邓布利多之谜,岬,我觉还行。又不丹又麒麟的。这系列让人越来越明白原来jkr的魔法世界ip的magic不在魔法而在霍格沃茨。原来我憧憬的不是法力无边而是永远做个有座神秘无边但温暖安全的城堡可供探险可供庇护的小孩。成人世界的枯燥和失望，不管巫师界还是麻瓜界都一样，那些别无新事的破事儿。不管哪界，动物的可爱都差不多，人的不可爱和可爱也都差不多，纯洁的心都总是差不多。（麒麟的眼睛大概我也有。你也有吧。）,3,2022-04-09 15:57:00,87
神奇动物：邓布利多之谜,LORENZO 洛伦佐,动作戏太少等不到等来的是基友大型分手现场，主线淹没在爱情亲情和基情的合家欢之下也只有一点点神奇动物的戏份，最佳的蝎子那段又黑色又幽默但转瞬即逝。三星全是情怀分。,3,2022-04-07 05:54:31,80
神奇动物：邓布利多之谜,芬芬达,华纳，德普胜诉了你知道吗,3,2022-06-05 17:16:50,35
神奇动物：邓布利多之谜,沫沫沫沫秦,虽然我爱麦叔，但不得不说就差了那点疯癫。,3,2022-05-03 02:46:39,37
神奇动物：邓布利多之谜,刺猬哥哥,这电影好像讲了些什么，又好像什么都没讲……,3,2022-04-23 23:57:03,37
神奇动物：邓布利多之谜,绷带僵尸,邓布利多的谜不配有字幕？就让它成为永远的谜吧,3,2022-04-08 03:55:38,86
神奇动物：邓布利多之谜,shanelean,看完be like:啥意思 没必要 我好想看哈利波特啊,3,2022-04-09 18:12:50,65
神奇动物：邓布利多之谜,当红女明星,那个女教授带着面包师傅在晚宴上逃跑的时候 我是真心觉得会个魔法是真的很酷啊,3,2022-04-30 23:27:54,47
神奇动物：邓布利多之谜,张小北,我看不懂但我也没受到震撼……这电影对路人观众都不是不友好了，是完全放弃了……,3,2022-04-10 21:42:07,38
神奇动物：邓布利多之谜,迟到千年,大卫叶茨赶紧收手吧🤒全片最佳是纽特救他哥那段。要不下一部还是好好讲可爱的纽特和神奇动物？,3,2022-04-10 12:11:18,47
神奇动物：邓布利多之谜,六元的小凶许,搞不懂格林德沃想当魔法部长还需要麒麟认可？直接武力解决不就好了，整部电影就是为了送个麒麟……,3,2022-04-10 16:01:00,59
神奇动物：邓布利多之谜,怕热星人xxx,希望不要再出第四部了，直接飞特效而不念咒语的打架方式十分糟糕,3,2022-04-10 21:34:28,50
神奇动物：邓布利多之谜,心动的灵魂,这个名字咋起的？老邓哪有什么谜？这部就是阻止格林德沃上位啊！而且雅各布这集的作用在哪，一开始组的团队成员，其他人都发力了，只有他没有，给他个魔杖，我还以为他能发挥魔力了；说他心灵完整，谁都会想麒麟跪他好不，结果跪了老邓，老邓善良个屁啊！腹黑他都快鼻祖了好不！无语了……给三星只有一个理由：那段蝎子舞还凑合……,3,2022-05-24 14:31:46,36
神奇动物：邓布利多之谜,TZ_Runner,剧情平庸的快睡着了，最后的“选举”和“大战”还不如霍格沃兹选学生会主席精彩。。失望度同第二部。,3,2022-04-20 10:19:07,24
神奇动物：邓布利多之谜,小于稣牧,其实比较反感里面的中国元素了。。，,3,2022-04-10 19:00:27,40
神奇动物：邓布利多之谜,丹AI🌵,这个系列越来越差了，逻辑稀碎，神奇动物也没有几只（麒麟挺可爱）。已经进入20世纪了，魔法世界选举，还玩大楚兴陈胜王这套。我以为毁掉血盟像毁掉魔戒那么困难，结果说碎就碎了。诶，也就离婚现场能看看。,3,2022-04-09 02:17:42,79
神奇动物：邓布利多之谜,晚安好运,剧情重点的取舍有点怪，邓布利多对格林德沃说“因为我曾经爱过你”那句台词真的剪掉了，后面的“爱”也含糊地翻成“感情”,3,2022-04-08 23:04:56,20
神奇动物：邓布利多之谜,煮点小羊,冗长乏味，毫无重点，唯有六个箱子触动了七个波特的回忆。,3,2022-04-17 19:03:23,28
